STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Data Item,REGIONTYPE,Region Type,ASGS_2021,Region,FREQUENCY,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10304,Orange,A,Annual,2022,,203,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10401,Clarence Valley,A,Annual,2022,,110,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10402,Coffs Harbour,A,Annual,2022,,468,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10501,Bourke - Cobar - Coonamble,A,Annual,2022,,51,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10502,Broken Hill and Far West,A,Annual,2022,,43,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10503,Dubbo,A,Annual,2022,,259,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10601,Lower Hunter,A,Annual,2022,,179,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10602,Maitland,A,Annual,2022,,206,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10603,Port Stephens,A,Annual,2022,,255,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10604,Upper Hunter,A,Annual,2022,,115,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10701,Dapto - Port Kembla,A,Annual,2022,,239,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10703,Kiama - Shellharbour,A,Annual,2022,,310,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10704,Wollongong,A,Annual,2022,,1317,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10801,Great Lakes,A,Annual,2022,,68,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10802,Kempsey - Nambucca,A,Annual,2022,,115,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10804,Port Macquarie,A,Annual,2022,,255,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10805,Taree - Gloucester,A,Annual,2022,,98,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10901,Albury,A,Annual,2022,,251,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10902,Lower Murray,A,Annual,2022,,43,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,10903,Upper Murray exc. Albury,A,Annual,2022,,119,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11001,Armidale,A,Annual,2022,,266,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11002,Inverell - Tenterfield,A,Annual,2022,,96,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11003,Moree - Narrabri,A,Annual,2022,,41,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11004,Tamworth - Gunnedah,A,Annual,2022,,319,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11101,Lake Macquarie - East,A,Annual,2022,,382,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11102,Lake Macquarie - West,A,Annual,2022,,213,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11103,Newcastle,A,Annual,2022,,1482,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11201,Richmond Valley - Coastal,A,Annual,2022,,525,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11202,Richmond Valley - Hinterland,A,Annual,2022,,203,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11203,Tweed Valley,A,Annual,2022,,418,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11301,Griffith - Murrumbidgee (West),A,Annual,2022,,295,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11302,Tumut - Tumbarumba,A,Annual,2022,,46,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11303,Wagga Wagga,A,Annual,2022,,403,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11401,Shoalhaven,A,Annual,2022,,309,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,11402,Southern Highlands,A,Annual,2022,,230,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20601,Brunswick - Coburg,A,Annual,2022,,1431,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20602,Darebin - South,A,Annual,2022,,530,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20603,Essendon,A,Annual,2022,,990,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20604,Melbourne City,A,Annual,2022,,6498,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20605,Port Phillip,A,Annual,2022,,1732,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20606,Stonnington - West,A,Annual,2022,,1154,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20607,Yarra,A,Annual,2022,,1572,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20701,Boroondara,A,Annual,2022,,1968,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20702,Manningham - West,A,Annual,2022,,1500,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20703,Whitehorse - West,A,Annual,2022,,2248,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20801,Bayside,A,Annual,2022,,876,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20802,Glen Eira,A,Annual,2022,,2264,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20803,Kingston,A,Annual,2022,,1018,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20804,Stonnington - East,A,Annual,2022,,526,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20901,Banyule,A,Annual,2022,,1019,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20902,Darebin - North,A,Annual,2022,,1700,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20903,Nillumbik - Kinglake,A,Annual,2022,,249,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20904,Whittlesea - Wallan,A,Annual,2022,,2334,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21001,Keilor,A,Annual,2022,,366,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21002,Macedon Ranges,A,Annual,2022,,96,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21003,Moreland - North,A,Annual,2022,,1169,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21004,Sunbury,A,Annual,2022,,159,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21005,Tullamarine - Broadmeadows,A,Annual,2022,,2331,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21101,Knox,A,Annual,2022,,1113,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21102,Manningham - East,A,Annual,2022,,145,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21103,Maroondah,A,Annual,2022,,858,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21104,Whitehorse - East,A,Annual,2022,,801,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21105,Yarra Ranges,A,Annual,2022,,528,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21201,Cardinia,A,Annual,2022,,536,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21202,Casey - North,A,Annual,2022,,1285,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21203,Casey - South,A,Annual,2022,,1929,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21204,Dandenong,A,Annual,2022,,3469,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21205,Monash,A,Annual,2022,,4200,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21301,Brimbank,A,Annual,2022,,2274,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21302,Hobsons Bay,A,Annual,2022,,725,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21303,Maribyrnong,A,Annual,2022,,1473,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21304,Melton - Bacchus Marsh,A,Annual,2022,,1265,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21305,Wyndham,A,Annual,2022,,4095,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21401,Frankston,A,Annual,2022,,689,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,21402,Mornington Peninsula,A,Annual,2022,,655,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20101,Ballarat,A,Annual,2022,,513,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20102,Creswick - Daylesford - Ballan,A,Annual,2022,,79,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20103,Maryborough - Pyrenees,A,Annual,2022,,42,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20201,Bendigo,A,Annual,2022,,407,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20202,Heathcote - Castlemaine - Kyneton,A,Annual,2022,,153,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20203,Loddon - Elmore,A,Annual,2022,,21,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20301,Barwon - West,A,Annual,2022,,44,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20302,Geelong,A,Annual,2022,,1367,,PSNS,Persons,,,,,,
DATAFLOW,ABS:ABS_REGIONAL_ASGS2021(1.3.0),"Data by region 2011-2024, by Main Structure and GCCSA (ASGS Edition 3 (2021 – 2026))",I,MIGRATION_7,Net overseas migration (no.),SA3,Statistical Area Level 3,20303,Surf Coast - Bellarine Peninsula,A,Annual,2022,,366,,PSNS,Persons,,,,,,
